6093.45	16470282970
6092.69	40435795320
6092.48	10179836550
6091.75	14398460370
6091.71	17896458540
6091.58	34587961000
6090.83	38447659760
6088.10	35594646840
6087.88	41551180550
6087.04	40759788780
6086.92	1485812040
6086.41	16959956380
6086.17	23267584020
6085.32	42809706720
6084.14	1741671270
6083.55	3972961230
6083.37	21891174620
6083.32	25532776930
6082.11	26717383320
6082.03	17356046880
6080.32	11965661220
6077.36	28019768850
6077.09	30060461130
6076.45	12207255320
6076.43	23489222170
6076.33	1802742900
6073.81	31252121590
6072.44	24372512350
6071.05	35437649410
6070.92	2907670590
6069.47	2267368450
6069.32	31693707720
6068.14	24428422460
6067.88	10229849320
6065.67	2295289150
6065.26	42368033290
6065.13	41912188400
6064.40	799685250
6063.78	35370843560
6063.61	6488816790
6062.03	17622478550
6061.92	23360173660
6061.59	35442401440
6060.36	2058007940
6060.08	31636595930
6058.64	18172695580
6056.13	8015898410
6056.03	11079987070
6054.66	21345847680
6054.54	14129803800
6054.26	31306311300
6053.60	16764333740
6053.07	11070400010
6052.32	11870806380
6052.07	5157320880
6051.40	31513467310
6051.06	36162146210
6049.26	7163218780
6048.43	26670864110
6048.35	29525211510
6047.57	38349602100
6045.04	26885305700
6044.33	22325839140
6044.15	38807527020
6041.92	25798893960
6040.39	9016445800
6040.11	6947786820
6039.91	42942621650
6039.33	4333722920
6036.96	689052560
6036.86	13855907750
6035.97	7901087880
6035.93	38250147020
6034.60	11864776670
6034.47	20136805110
6033.05	29204125980
6032.71	19878824960
6032.41	9993124080
6031.97	37955113530
6031.59	23365929070
6031.35	34998598360
6030.91	29237754770
6030.67	33305788290
6029.93	24153348110
6028.14	32267282510
6027.72	2780854440
6027.59	5186360910
6027.42	13928448350
6027.03	34828231820
6026.97	34275915220
6026.02	35729118170
6025.52	39851076650
6025.06	19261152160
6024.61	32078269360
6023.24	841335300
6023.15	38067056920
6022.37	32535571050
6022.26	9810974890
6021.22	41343996000
6021.10	11995571080
6020.38	7717984700
6016.98	36996744050
6016.84	26746423350
6014.10	41528848570
6012.29	35650065110
6012.10	41309548030
6011.13	26890013030
6010.05	23238030360
6008.31	17860209230
6007.86	15078981940
6006.19	19001386870
6005.45	11842257890
6004.37	11593417780
6003.88	30267634590
6003.38	27095922560
6003.13	1831373290
6002.38	15066308600
6002.03	10027654030
6001.90	34118339230
6000.74	8724565580
6000.01	23388804050
5995.99	5203441140
5995.60	30893088890
5994.94	24683764530
5993.94	27496918780
5993.54	18385906250
5991.47	27674805190
5991.44	37115774550
5990.21	10983811590
5989.43	15915944770
5986.62	22968741700
5986.00	5689199170
5979.05	28311400610
5976.48	23578759830
5975.67	33402281850
5973.59	28614726960
5970.59	21735610600
5961.03	30593437820
5960.27	36565122900
5954.41	12824275320
5949.55	10275055230
5949.09	29128157690
5947.03	29743801670
5946.98	25885419150
5946.47	27945558730
5945.93	32583250210
5943.74	14716522750
5942.98	8753845600
5942.11	12633508350
5935.31	40393684750
5934.49	14428162670
5934.46	42769823110
5934.32	33759957490
5933.77	39508654010
5933.06	25502687710
5933.05	36868373190
5932.58	35892022990
5932.34	32294893170
5926.97	6874861900
5925.06	33430830340
5924.99	18878420880
5923.72	39636227260
5923.70	8566989590
5923.62	21304981350
5923.26	5231241400
5922.08	38424797500
5920.36	5660813260
5916.78	36839168040
5913.73	666684660
5912.01	30238347520
5906.21	4073685280
5901.43	8601272440
5897.43	6459744170
5895.86	4278222790
5894.36	8474786830
5892.11	10776679900
5886.94	27979432020
5884.30	23785827820
5883.12	42647393300
5880.25	8882828370
5879.19	6889238790
5874.34	8692286500
5870.25	27901854120
5870.23	33873457280
5868.21	15203009980
5865.02	33576194150
5864.29	42865044350
5860.18	896181370
5854.50	5399493060
5850.97	19029194570
5849.94	39698609630
5849.82	34885442110
5848.75	32477042360
5847.57	38407717270
5845.51	35768036780
5845.51	17951222690
5844.68	28107833150
5841.04	15878436320
5840.98	29231744400
5838.07	20186980440
5834.70	39900514740
5833.39	5601298030
5833.17	4023218480
5833.09	15172435170
5832.90	15708030650
5832.19	33489034870
5828.95	14107077140
5828.77	12756636970
5827.91	1875342460
5827.62	36791449930
5823.10	24220260010
5820.35	6437994760
5817.69	31435234050
5812.45	25821233700
5811.33	30347997810
5809.33	28513308600
5806.94	30017700380
5792.16	21968098400
5778.27	13262546160
5767.47	36666541340
5762.78	30390766580
5747.65	12111351430
5261.26	15432426650
5247.09	33764650800
5232.79	28002770520
5200.01	42436615320
5199.56	36229820160
5192.38	8229029640
5185.34	34082108460
5176.33	27607186180
5173.62	11341640070
5165.22	9092459630
5163.64	23889413910
5161.91	10246929730
5157.78	3702051050
5156.28	29880400770
5155.62	1808536790
5155.51	13219239830
5154.01	37194170970
5153.87	6642990430
5153.77	39325379310
5152.47	27750013630
5148.47	40421418290
5146.60	17018084270
5143.97	32447342310
5141.04	35533087900
5139.49	41738739620
5123.13	6142344740
5122.57	8927235220
5120.31	15404841510
5117.32	30555992270
5114.69	34747377680
5110.29	14744990560
5109.94	36496130550
5108.36	26304750540
5107.58	32612455340
5107.57	18928515630
5104.89	20950801080
5103.72	5977558610
5103.35	25857033200
5103.08	36363255870
5102.54	13623949500
5101.32	30835134580
5099.19	26961738040
5096.99	39990491490
5095.82	39155043860
5095.35	32953197570
5092.43	40893561750
5089.75	34613712890
5088.26	6825258690
5087.88	38474318770
5087.49	28816517850
5086.05	15502835020
5084.24	10445941510
5082.91	33113924810
5081.17	318482650
5074.97	4568319400
5073.06	8090912240
5070.93	7197501650
5070.06	30087415000
5063.75	29445801940
5057.42	25558187840
5056.03	38773162210
5053.77	27803302940
5053.58	11287040020
5052.54	32240212220
5051.44	14372744400
5048.66	23946225700
5045.96	4898522470
5041.62	38047804180
5039.47	42541267710
5036.09	35999994710
5035.95	8124786830
5031.45	24366856940
5031.02	15561843420
5028.52	15483938400
5028.23	7920655140
5027.21	27837587090
5026.93	33855336620
5026.05	20013338040
5025.28	25963980130
5024.31	33935103850
5022.22	18678606070
5020.94	11465014110
5019.21	14635668050
5016.14	19227360830
5015.84	18489492640
5015.33	9279934440
5015.05	11612839160
5014.02	20845164890
5009.63	31247350100
5007.42	1845750320
5004.87	33058587220
5004.23	26593109980
5003.36	22949670760
5003.19	12340973890
5002.47	40747294400
5002.31	26810619910
5002.02	36550811480
5000.31	9617850300
5000.01	30334446670
4997.13	16887620440
4997.07	36774922200
4996.79	6373726770
4996.32	30745103560
4995.37	13789020310
4994.44	10592454480
4993.76	28628388220
4993.71	20092063460
4992.58	3072900100
4992.39	28202626930
4991.30	11671814920
4990.95	41050477260
4990.42	30299918000
4988.50	18551085840
4988.01	13203973940
4988.00	19275284620
4986.76	36391722400
4985.31	22029292100
4985.00	22888050840
4984.01	33503215690
4983.88	24476096910
4983.44	5830716740
4982.94	4915083620
4980.88	15454815230
4980.61	3219906450
4980.03	4096073740
4979.83	31353067590
4979.51	27886566650
4977.34	40137742900
4975.93	33826786850
4975.72	5309639140
4975.07	9428246170
4973.13	8503009330
4972.35	36602338060
4972.23	42836424770
4969.93	29142479430
4969.74	30452405220
4969.72	35620293610
4969.09	28236501500
4968.89	12300791760
4968.78	32924074380
4966.47	9875179290
4966.00	22597197710
4965.33	41834938860
4963.91	33643057110
4963.26	15290418040
4962.82	37960888040
4961.61	8833389020
4960.63	42244742110
4960.38	6584017550
4958.71	41240490890
4958.14	41461968650
4957.44	28048859310
4955.81	36897597050
4954.78	4803631390
4954.75	11553897650
4953.26	1448643930
4952.03	4421887150
4951.89	8278632870
4950.55	27202049130
4948.44	36180382110
4948.17	38923252290
4947.63	9334092470
4946.82	36932492450
4946.59	42681267850
4946.08	34132203170
4945.09	8988873540
4943.39	2961242640
4943.28	7643655450
4943.28	37656270090
4943.10	17287347330
4941.28	27657198970
4940.62	35032389750
4940.49	1638084860
4940.32	22171993020
4940.25	21056437150
4939.85	12390493900
4939.35	23006072770
4939.30	18262725920
4939.07	24134927410
4938.63	32717763050
4937.82	26088089510
4935.53	17183268820
4935.37	30879875270
4935.26	30244416930
4935.22	21148748600
4934.75	18505988610
4934.63	32353872290
4932.22	6400753690
4931.48	26215867600
4930.69	37438498760
4930.64	5771735700
4929.98	11098747970
4928.80	19458579800
4928.67	21995664570
4928.21	39570237450
4926.86	38272515080
4926.35	9704767040
4926.01	30140988870
4925.56	578457160
4925.43	11627782570
4924.66	36919985310
4923.68	24447055600
4923.42	26363691910
4922.02	32874105700
4921.44	4752335920
4920.38	18226817410
4919.78	16583946100
4919.56	511160410
4919.18	39588033590
4919.17	16546714070
4919.13	14514180150
4917.82	6382658470
4917.80	86525820
4917.77	36303495580
4916.19	23517171110
4915.34	12354343550
4914.57	2186513070
4914.06	33900737780
4913.99	13715126080
4913.02	40961266640
4913.01	13567547670
4912.62	12328907100
4912.42	38668098740
4910.72	7027167640
4908.72	25256431750
4908.61	28915765900
4908.43	35309199960
4906.14	4308263290
4905.62	206211640
4905.14	35253863670
4905.09	21134574380
4905.06	19801010850
4904.60	20592016600
4904.46	40832736420
4903.18	13237683370
4902.68	15345837590
4902.63	37761251660
4902.46	22934458810
4902.27	7302974660
4901.40	40332044510
4901.19	2356853460
4898.45	20780882110
4898.28	6217540460
4897.94	14593388180
4897.91	7084329440
4897.44	18866873790
4897.15	17094679810
4897.12	41853182400
4895.67	6785486160
4895.67	27018507900
4895.66	18651600980
4895.43	31798853070
4895.11	31854107440
4895.02	38525730540
4894.76	6716485970
4894.57	14502047080
4894.52	8815413840
4894.52	565760740
4893.86	8186427230
4893.78	36809368950
4893.78	34654796120
4893.62	23690581170
4893.33	6771330780
4893.16	38511879360
4891.78	38170973310
4891.53	483594240
4891.42	35178985760
4890.58	29621327520
4890.29	20904175210
4890.00	23122914780
4889.90	10334009710
4889.78	31606136180
4888.87	42056857720
4888.86	32064395260
4888.42	25311933160
4888.02	26097736440
4887.96	34667832660
4886.53	7797417230
4886.31	24849329220
4884.73	7538428220
4884.00	34722514890
4883.73	16524963940
4882.92	38580493410
4881.86	14697303490
4881.26	10869368770
4880.54	36033704120
4879.65	25396719820
4878.25	919207110
4876.68	18084097130
4874.99	25905019570
4874.41	11439572460
4873.58	17060887180
4872.79	270439880
4872.24	31110602640
4870.59	41606598760
4869.56	1693971300
4869.35	14269231840
4867.32	37076221360
4867.02	35783266590
4865.35	2114901750
4864.58	39727895360
4864.14	9732761080
4863.80	42663684790
4862.65	21217408490
4860.99	40297678400
4860.60	14006681580
4859.38	30191000360
4858.76	16642887630
4857.94	2667535150
4856.20	25659138160
4856.14	16157428310
4855.39	20215922260
4854.47	166033870
4852.09	10840902220
4851.93	7380776070
4851.59	7151195600
4848.57	3047097030
4848.30	2998355730
4847.17	8530042480
4846.45	16330856610
4845.39	23718965820
4845.12	10368293840
4843.93	2255107740
4843.40	27915198340
4843.01	27174029090
4842.73	5801430970
4842.73	39928926840
4842.57	38589915670
4842.51	2515912570
4842.35	15276923060
4840.62	18799532300
4840.10	3827101640
4838.83	31323781800
4838.35	3235144080
4837.95	9591160590
4837.75	3377558600
4837.60	6450355620
4836.67	14244287290
4835.92	5370735080
4835.62	37795698370
4835.30	29609289390
4834.49	5876634050
4834.22	41077517950
4833.39	21198842070
4832.76	22759490330
4832.09	38819905600
4832.06	33385201440
4831.90	23317187210
4831.89	21747485380
4831.22	25686622250
4830.96	20726201120
4830.87	1609043570
4830.52	2205750290
4829.79	12471243530
4829.55	35754062720
4829.39	7503899570
4828.32	34484456850
4826.84	14319408510
4826.35	41447664950
4824.68	12054543480
4823.18	3011254190
4822.95	35290152020
4822.72	38676996250
4822.13	9889209510
4822.08	31866504060
4822.00	29433543290
4821.99	22221594930
4821.96	37552215510
4821.63	1295958010
4821.58	12812055220
4821.31	19300229190
4821.17	29823183050
4820.84	6033058780
4820.48	37606094740
4820.16	11916139930
4818.45	32304432940
4818.40	35124922670
4818.18	16534506730
4817.62	1503899620
4817.39	29384185860
4817.10	7291401610
4816.65	9444401800
4816.58	37315221490
4815.73	17342684940
4815.20	31739896350
4814.14	41497841560
4813.76	28969069330
4813.30	7693912740
4812.80	36970078720
4812.46	9838950920
4811.69	17549587150
4811.50	31076975150
4810.60	21456808690
4810.50	30716718950
4810.06	25608879630
4809.09	26187235950
4807.49	13366082240
4807.28	1207567350
4806.07	14770921870
4804.59	32036911190
4804.46	30610591280
4803.76	8332613880
4802.00	77805090
4800.49	41223867160
4799.91	24627444600
4799.22	24531927590
4799.20	13743675870
4798.87	25001816400
4798.08	5665528190
4797.98	34473014540
4797.31	12017074730
4796.63	2620810780
4796.36	18768635130
4795.77	12071837620
4795.56	35320748870
4795.34	23213659450
4795.03	25159928830
4794.94	27073108210
4792.69	18281499660
4792.66	40460490420
4792.58	27316530660
4792.15	5290194760
4791.18	8870915310
4789.85	14926553280
4788.58	31881169480
4788.02	26418537960
4787.69	18811537440
4787.51	1148543900
4787.40	23158814660
4786.80	5345449190
4783.58	25591733810
4783.46	23176408040
4782.99	30122025850
4781.84	27036936240
4781.50	30929231400
4780.42	13512783480
4779.37	8009865080
4773.53	24720958320
4772.96	14336822850
4772.94	21542975810
4772.59	29421676230
4771.54	10205546180
4771.48	17921832350
4770.50	32373454750
4769.96	21867170640
4767.04	28409745480
4765.14	3163586520
4765.04	4174634640
4765.04	32566127390
4764.82	19591375390
4764.36	26776335720
4762.73	39106982070
4762.63	4601946950
4762.36	16142235380
4762.17	11042797110
4760.55	16381602300
4760.09	21047002800
4758.94	6189974310
4758.58	795214880
4757.68	19984134230
4756.81	20368350880
4756.61	3999739260
4755.40	12524677700
4753.29	23980754330
4752.77	22708567860
4752.71	13823386360
4751.75	4145348910
4749.72	13157648550
4749.62	8704860040
4747.37	39745031020
4747.16	22073405750
4746.13	33537008340
4746.11	35016173780
4745.86	9492447530
4744.44	11252593290
4742.41	22207920910
4742.31	42634561560
4742.09	17459719970
4741.80	38019337610
4740.74	706822940
4740.74	37379475490
4740.50	3286712450
4738.54	19788803030
4738.29	27289784550
4738.22	42229441900
4738.22	18055547380
4736.54	31536137490
4735.64	28281516190
4735.46	9107296860
4734.33	24323770650
4733.94	29157444740
4733.30	12987200620
4733.10	15927957630
4732.37	24671355150
4731.63	735454610
4731.36	34289118680
4730.71	17639780330
4730.36	27478652080
4730.21	7949039770
4730.09	37526891380
4727.60	16067712950
4727.57	25325154500
4727.16	39711321570
4726.43	34393934270
4726.36	5448849210
4724.53	22355254920
4723.61	1098531090
4722.97	29531462300
4721.50	29761615610
4720.23	1727845850
4718.80	22613712700
4715.02	20333904190
4714.41	5588276690
4713.84	3792573030
4710.51	25429888210
4708.48	40922111480
4705.81	10417309800
4705.53	39631776270
4705.45	28787476580
4699.37	21572667740
4699.01	12617267020
4691.53	27419667200
4690.59	29715171240
4689.95	33424818630
4685.59	8675818790
4684.30	37364577920
4681.36	15607077130
4679.59	3565359950
4679.38	5281254230
4675.79	34355950120
4670.38	20620483190
4667.42	41941081660
4664.00	8804102910
4661.69	18123257490
4656.75	21601953490
4652.40	617328490
4652.20	42735458280
4646.28	12957996770
4639.99	41862013070
4639.70	17154145610
4637.01	19557665920
4634.09	39607759410
4632.43	21249643720
4630.99	16033920280
4627.79	17494086060
4627.03	41389092690
4626.50	5554649180
4625.09	2852414880
4624.82	24565802120
4624.54	1330242180
4623.88	39479225350
4622.93	34241467210
4619.42	24896017670
4618.88	27462388850
4617.51	4372530960
4616.20	15032597910
4614.83	32112142670
4613.11	34025788390
4611.29	9950403170
4610.31	39453889860
4609.99	37882615790
4603.45	6514590260
4601.96	19739364920
4598.75	2321967500
4592.15	11148923340
4591.30	29327783870
4589.38	42711649220
4589.01	24084670140
4588.11	17689875060
4585.10	2734447050
4584.30	35834917500
4581.45	22448595990
4579.69	20504279300
4577.92	19062130180
4577.35	5068928300
4572.42	3627495980
4571.44	11792900720
4570.45	40692530270
4565.72	8625478580
4565.35	23810307520
4564.52	10751854160
4563.95	23440372960
4563.61	17965681480
4563.50	18335648040
4562.20	10647300590
4542.46	21802985530
4542.21	28683643890
4536.84	3432157670
4479.68	20421640210
4474.69	13880198170
4451.71	26721735690
3962.19	31710788130
3957.45	25166893450
3934.34	32217025200
3926.25	39429212520
3914.64	6538911480
3900.34	11641469590
3891.51	27450184270
3889.19	22921122310
3859.63	136784370
3858.38	18701777610
3853.35	42575060320
3853.19	42106297110
3845.98	2460411140
3842.69	29727250820
3842.42	11134586080
3842.23	6318472380
3841.42	9230577030
3841.15	30948507140
3835.86	37488020070
3834.57	38978588620
3834.52	36217646380
3832.71	4702734030
3832.54	25870571580
3829.28	14731833420
3827.81	25194860470
3826.97	29670930750
3825.35	22786473480
3825.22	6267553250
3825.16	27780440720
3823.62	24537743140
3821.14	20716635950
3820.52	16061720340
3820.30	33214855930
3820.00	39032024530
3819.90	31081709340
3819.17	3101941800
3818.63	28994491920
3817.03	3413690970
3816.23	40094049970
3815.00	2633824400
3814.28	10051306930
3813.99	33930291640
3813.82	32823930330
3813.47	6797012990
3811.17	22672736150
3810.89	14848663650
3810.08	21111200000
3810.03	13500663590
3808.99	20793885570
3806.94	587265110
3805.26	34850912160
3804.23	39187509050
3804.18	2837956090
3803.65	6156182920
3803.24	39140855320
3802.08	26977912810
3801.73	34795084050
3801.24	35070158480
3800.59	40166946730
3798.58	26855565000
3798.29	15249357070
3797.05	41950668680
3796.46	9388691480
3796.01	42152027760
3795.68	26427890870
3794.06	29926687520
3785.97	34539875100
3785.94	12444478360
3785.67	37209095240
3784.23	9761536820
3783.96	41578204740
3783.83	2882025100
3779.25	4725234930
3778.38	27257549300
3778.18	19379119050
3777.41	36333166850
3775.35	7400338530
3774.89	1195024330
3774.54	30739050970
3773.34	22230981740
3773.17	23097250030
3771.10	37896620370
3769.73	19524564430
3768.40	1089551500
3766.76	39291095120
3765.73	40004019550
3764.94	4660952310
3763.89	17804954800
3763.72	5964370670
3762.11	3839339620
3761.98	12930075870
3761.86	20349123980
3761.76	7632295220
3761.42	21629564270
3757.54	37665073220
3757.47	928089560
3755.60	19630608840
3755.52	1167458320
3755.46	20637481500
3753.97	12891109000
3753.36	1436290790
3753.20	23469496190
3752.86	13422590500
3751.33	7935534630
3749.56	17677324600
3748.19	8955701770
3747.73	26990941910
3746.53	11763859470
